Category,Brand_ID,Brand_Name,Model_ID,Model_Name
Xe máy,1,Honda,2,@
Xe máy,1,Honda,1,67
Xe máy,1,Honda,397,ADV 150
Xe máy,1,Honda,438,ADV 160
Xe máy,1,Honda,605,ADV 350
Xe máy,1,Honda,3,Air Blade
Xe máy,1,Honda,334,Avitor
Xe máy,1,Honda,388,Beat
Xe máy,1,Honda,333,Blade
Xe máy,1,Honda,4,CB
Xe máy,1,Honda,5,CBR
Xe máy,1,Honda,6,CD
Xe máy,1,Honda,400,CG125Fi
Xe máy,1,Honda,617,CGX
Xe máy,1,Honda,7,Chaly
Xe máy,1,Honda,8,Citi
Xe máy,1,Honda,9,Click
Xe máy,1,Honda,10,Cub
Xe máy,1,Honda,593,CUV e
Xe máy,1,Honda,745,Dash
Xe máy,1,Honda,11,Dream
Xe máy,1,Honda,12,Dylan
Xe máy,1,Honda,387,Forza 300
Xe máy,1,Honda,743,Forza 350
Xe máy,1,Honda,13,Future
Xe máy,1,Honda,426,Giorno
Xe máy,1,Honda,592,ICON e
Xe máy,1,Honda,405,KPR
Xe máy,1,Honda,14,Lead
Xe máy,1,Honda,390,Monkey
Xe máy,1,Honda,292,MSX 125
Xe máy,1,Honda,336,Nova
Xe máy,1,Honda,15,PCX
Xe máy,1,Honda,16,PS
Xe máy,1,Honda,17,Rebel
Xe máy,1,Honda,607,Rebel 1100
Xe máy,1,Honda,335,Scoopy
Xe máy,1,Honda,18,SCR
Xe máy,1,Honda,19,SH
Xe máy,1,Honda,393,Shadow
Xe máy,1,Honda,279,SH Mode
Xe máy,1,Honda,379,Sonic
Xe máy,1,Honda,20,Spacy
Xe máy,1,Honda,728,UC3
Xe máy,1,Honda,362,Vario
Xe máy,1,Honda,21,Vision
Xe máy,1,Honda,22,Wave
Xe máy,1,Honda,23,Win
Xe máy,1,Honda,293,Winner
Xe máy,1,Honda,606,Winner R
Xe máy,1,Honda,396,Winner X
Xe máy,1,Honda,729,WN7
Xe máy,1,Honda,24,Dòng khác
Xe máy,10,CR&S,156,CUU
Xe máy,10,CR&S,157,VUN
Xe máy,10,CR&S,158,Dòng khác
Xe máy,11,Daelim,193,A-4
Xe máy,11,Daelim,196,B-bone
Xe máy,11,Daelim,197,Besbi125
Xe máy,11,Daelim,322,BS
Xe máy,11,Daelim,323,Cub
Xe máy,11,Daelim,198,DayStar125Fi
Xe máy,11,Daelim,194,E-FIVE
Xe máy,11,Daelim,199,NS125
Xe máy,11,Daelim,200,RoadWin125
Xe máy,11,Daelim,195,S4
Xe máy,11,Daelim,321,VS125
Xe máy,11,Daelim,201,Dòng khác
Xe máy,12,Ducati,161,Monster
Xe máy,12,Ducati,299,Scrambler
Xe máy,12,Ducati,288,Hypermotard
Xe máy,12,Ducati,291,Streetfighter
Xe máy,12,Ducati,160,899 panigale
Xe máy,12,Ducati,287,Diavel
Xe máy,12,Ducati,159,1199 panigale
Xe máy,12,Ducati,290,Multistrada
Xe máy,12,Ducati,403,Panigale V4
Xe máy,12,Ducati,162,Dòng khác
Xe máy,13,Euro Reibel,277,Dòng khác
Xe máy,14,Halim,276,Dòng khác
Xe máy,15,Harley Davidson,417,48
Xe máy,15,Harley Davidson,331,CVO
Xe máy,15,Harley Davidson,328,Dyna
Xe máy,15,Harley Davidson,416,Fat Bob
Xe máy,15,Harley Davidson,409,Fat Boy
Xe máy,15,Harley Davidson,408,Low Rider
Xe máy,15,Harley Davidson,415,Roadster
Xe máy,15,Harley Davidson,329,Softail
Xe máy,15,Harley Davidson,414,Softail Standard
Xe máy,15,Harley Davidson,327,Sportster
Xe máy,15,Harley Davidson,326,Street
Xe máy,15,Harley Davidson,418,Superlow
Xe máy,15,Harley Davidson,332,Touring
Xe máy,15,Harley Davidson,330,V-Rod
Xe máy,15,Harley Davidson,177,V-Rod Muscle
Xe máy,15,Harley Davidson,178,Dòng khác
Xe máy,16,Hyosung,187,125/250
Xe máy,16,Hyosung,188,Aquila
Xe máy,16,Hyosung,189,GT
Xe máy,16,Hyosung,324,GV
Xe máy,16,Hyosung,492,HSV1
Xe máy,16,Hyosung,493,HSV2
Xe máy,16,Hyosung,494,HSV3
Xe máy,16,Hyosung,325,ST
Xe máy,16,Hyosung,495,WS
Xe máy,16,Hyosung,190,Dòng khác
Xe máy,17,Kawasaki,92,Boss
Xe máy,17,Kawasaki,93,Estrella
Xe máy,17,Kawasaki,94,Kawasaki
Xe máy,17,Kawasaki,404,Kips
Xe máy,17,Kawasaki,95,KSR
Xe máy,17,Kawasaki,96,Leo
Xe máy,17,Kawasaki,97,Max
Xe máy,17,Kawasaki,98,Ninja
Xe máy,17,Kawasaki,99,Versys
Xe máy,17,Kawasaki,100,Vulcan
Xe máy,17,Kawasaki,392,W175
Xe máy,17,Kawasaki,101,W400
Xe máy,17,Kawasaki,102,W650
Xe máy,17,Kawasaki,103,W800
Xe máy,17,Kawasaki,104,Z1000
Xe máy,17,Kawasaki,338,Z125
Xe máy,17,Kawasaki,339,Z250
Xe máy,17,Kawasaki,105,Z300
Xe máy,17,Kawasaki,106,Z400
Xe máy,17,Kawasaki,298,Z650
Xe máy,17,Kawasaki,107,Z800
Xe máy,17,Kawasaki,297,Z900
Xe máy,17,Kawasaki,108,ZX10R
Xe máy,17,Kawasaki,109,ZX6J
Xe máy,17,Kawasaki,110,ZX6R
Xe máy,17,Kawasaki,111,Dòng khác
Xe máy,18,Keeway,191,Blackster
Xe máy,18,Keeway,192,Dòng khác
Xe máy,19,Kengo,143,Classic 400
Xe máy,19,Kengo,144,Custom 2017
Xe máy,19,Kengo,146,E-Bikes
Xe máy,19,Kengo,145,Off road
Xe máy,19,Kengo,141,R250
Xe máy,19,Kengo,140,R350
Xe máy,19,Kengo,147,Scooter
Xe máy,19,Kengo,142,X350
Xe máy,19,Kengo,148,Dòng khác
Xe máy,2,Yamaha,351,Acruzo
Xe máy,2,Yamaha,412,Aerox
Xe máy,2,Yamaha,29,Cuxi
Xe máy,2,Yamaha,25,Exciter
Xe máy,2,Yamaha,610,Fino
Xe máy,2,Yamaha,394,Freego
Xe máy,2,Yamaha,30,FZ
Xe máy,2,Yamaha,744,Gear
Xe máy,2,Yamaha,280,Grande
Xe máy,2,Yamaha,294,Janus
Xe máy,2,Yamaha,28,Jupiter
Xe máy,2,Yamaha,395,Latte
Xe máy,2,Yamaha,603,Lexi
Xe máy,2,Yamaha,31,Luvias
Xe máy,2,Yamaha,32,Mio
Xe máy,2,Yamaha,355,MT
Xe máy,2,Yamaha,594,NEO’s
Xe máy,2,Yamaha,627,Nmax
Xe máy,2,Yamaha,354,NM-X
Xe máy,2,Yamaha,26,Nouvo
Xe máy,2,Yamaha,33,Nozza
Xe máy,2,Yamaha,370,Nvx
Xe máy,2,Yamaha,436,PG-1
Xe máy,2,Yamaha,34,R
Xe máy,2,Yamaha,27,Sirius
Xe máy,2,Yamaha,35,Taurus
Xe máy,2,Yamaha,353,TFX
Xe máy,2,Yamaha,401,Tracer
Xe máy,2,Yamaha,609,Vino
Xe máy,2,Yamaha,618,Vmax
Xe máy,2,Yamaha,406,XMAX
Xe máy,2,Yamaha,608,Xmax 300
Xe máy,2,Yamaha,437,XSR
Xe máy,2,Yamaha,36,Yass
Xe máy,2,Yamaha,37,YAZ
Xe máy,2,Yamaha,391,YB125
Xe máy,2,Yamaha,616,YBR125
Xe máy,2,Yamaha,38,Dòng khác
Xe máy,20,KTM,167,390
Xe máy,20,KTM,164,1190 RC8R
Xe máy,20,KTM,165,1290 Super Adventure
Xe máy,20,KTM,166,1290 Super Duke R
Xe máy,20,KTM,163,Duke 200
Xe máy,20,KTM,169,Duke 250
Xe máy,20,KTM,170,Duke 390
Xe máy,20,KTM,171,Duke 690
Xe máy,20,KTM,172,RC 200
Xe máy,20,KTM,173,RC 250
Xe máy,20,KTM,174,RC 390
Xe máy,20,KTM,175,Dòng khác
Xe máy,21,Kymco,127,Candy Hi
Xe máy,21,Kymco,128,Candy S
Xe máy,21,Kymco,486,Hermosa
Xe máy,21,Kymco,129,Jockey Fi
Xe máy,21,Kymco,488,Kpipe
Xe máy,21,Kymco,130,K-Pipe
Xe máy,21,Kymco,131,Like Fi
Xe máy,21,Kymco,132,Like MMC
Xe máy,21,Kymco,133,Many
Xe máy,21,Kymco,134,Many Fi
Xe máy,21,Kymco,135,Many Macaron Fi
Xe máy,21,Kymco,136,Many S
Xe máy,21,Kymco,137,People 16 Fi
Xe máy,21,Kymco,138,People S Fi
Xe máy,21,Kymco,337,Solona
Xe máy,21,Kymco,487,Visars
Xe máy,21,Kymco,139,Dòng khác
Xe máy,22,Lambretta,149,A
Xe máy,22,Lambretta,150,B
Xe máy,22,Lambretta,151,C
Xe máy,22,Lambretta,152,D
Xe máy,22,Lambretta,153,E
Xe máy,22,Lambretta,154,F
Xe máy,22,Lambretta,155,Dòng khác
Xe máy,23,Malaguti,271,F12
Xe máy,23,Malaguti,272,Grizzly
Xe máy,23,Malaguti,273,Madison
Xe máy,23,Malaguti,274,Dòng khác
Xe máy,24,MV Agusta,258,Brutale 3 Cylind
Xe máy,24,MV Agusta,257,Brutale 4 Cylind
Xe máy,24,MV Agusta,260,Dragster
Xe máy,24,MV Agusta,255,F3
Xe máy,24,MV Agusta,256,F4
Xe máy,24,MV Agusta,259,Rivale
Xe máy,24,MV Agusta,262,Stradale
Xe máy,24,MV Agusta,261,Turismo Veloce
Xe máy,24,MV Agusta,263,Dòng khác
Xe máy,25,Norton,252,Commandor
Xe máy,25,Norton,253,Dominator
Xe máy,25,Norton,254,Dòng khác
Xe máy,26,RebelUSA,203,CBR
Xe máy,26,RebelUSA,202,CDR
Xe máy,26,RebelUSA,204,Deluxe
Xe máy,26,RebelUSA,205,Notus
Xe máy,26,RebelUSA,206,Rebell
Xe máy,26,RebelUSA,207,Dòng khác
Xe máy,27,Regal Raptor,210,Bobber
Xe máy,27,Regal Raptor,209,Cruiser
Xe máy,27,Regal Raptor,208,Daytona
Xe máy,27,Regal Raptor,211,Euro Reibel
Xe máy,27,Regal Raptor,212,Dòng khác
Xe máy,28,Sachs,213,150KN
Xe máy,28,Sachs,343,Amici
Xe máy,28,Sachs,214,B-805
Xe máy,28,Sachs,215,Balboa
Xe máy,28,Sachs,216,Bee 50 and Bee 125
Xe máy,28,Sachs,217,Big Roadster V 3
Xe máy,28,Sachs,219,Dirty Devil 110
Xe máy,28,Sachs,218,Dirty Devil 50
Xe máy,28,Sachs,345,Goebel
Xe máy,28,Sachs,224,Hercules 125 cc
Xe máy,28,Sachs,220,MadAss
Xe máy,28,Sachs,344,Optima
Xe máy,28,Sachs,221,Prima
Xe máy,28,Sachs,222,Prima G3
Xe máy,28,Sachs,227,Roadster 125 V2
Xe máy,28,Sachs,228,Roadster 2000
Xe máy,28,Sachs,223,Roadster 650
Xe máy,28,Sachs,225,Roadster 800
Xe máy,28,Sachs,226,Roadster V 1
Xe máy,28,Sachs,229,Speedjet R 50 (Air cooled)
Xe máy,28,Sachs,230,Speedjet RS 50 (Liquid cooled intr
Xe máy,28,Sachs,231,SR 125
Xe máy,28,Sachs,232,SX-1
Xe máy,28,Sachs,233,SX-1 (Urbano Limited Edition)
Xe máy,28,Sachs,234,VS 125
Xe máy,28,Sachs,235,Westlake
Xe máy,28,Sachs,236,X Road
Xe máy,28,Sachs,237,XTC 125
Xe máy,28,Sachs,238,XTC-N
Xe máy,28,Sachs,239,XTC-R
Xe máy,28,Sachs,240,ZX 125
Xe máy,28,Sachs,241,Dòng khác
Xe máy,29,Sanda,278,Dòng khác
Xe máy,3,Piaggio,671,1
Xe máy,3,Piaggio,672,1 Active
Xe máy,3,Piaggio,282,Beverly
Xe máy,3,Piaggio,88,ET8
Xe máy,3,Piaggio,82,Fly
Xe máy,3,Piaggio,87,GT
Xe máy,3,Piaggio,85,GTS
Xe máy,3,Piaggio,78,Liberty
Xe máy,3,Piaggio,79,LX
Xe máy,3,Piaggio,89,Medley
Xe máy,3,Piaggio,84,Primavera
Xe máy,3,Piaggio,90,PX
Xe máy,3,Piaggio,83,Sprint
Xe máy,3,Piaggio,80,Vespa
Xe máy,3,Piaggio,449,Vespa 946
Xe máy,3,Piaggio,447,Vespa GTS
Xe máy,3,Piaggio,446,Vespa GTV
Xe máy,3,Piaggio,445,Vespa LXV
Xe máy,3,Piaggio,450,Vespa Primavera
Xe máy,3,Piaggio,86,Vespa S125
Xe máy,3,Piaggio,448,Vespa Sprint
Xe máy,3,Piaggio,81,Zip
Xe máy,3,Piaggio,91,Dòng khác
Xe máy,30,Triumph,350,Street Scramber
Xe máy,30,Triumph,413,Street Triple
Xe máy,30,Triumph,349,Street Twin
Xe máy,30,Triumph,245,Triumph America
Xe máy,30,Triumph,242,Triumph Bonneville T100
Xe máy,30,Triumph,246,Triumph Speedmaster
Xe máy,30,Triumph,244,Triumph Tiger Explorer XC
Xe máy,30,Triumph,247,Dòng khác
Xe máy,31,Vento,249,Gladiator XLS
Xe máy,31,Vento,250,Rebellian
Xe máy,31,Vento,248,V Thunder XL
Xe máy,31,Vento,251,Dòng khác
Xe máy,32,Victory,264,Cross Country Tours
Xe máy,32,Victory,265,Gunner
Xe máy,32,Victory,359,Hammer
Xe máy,32,Victory,358,High-Ball
Xe máy,32,Victory,361,Magnum
Xe máy,32,Victory,357,Vegas
Xe máy,32,Victory,360,Vision
Xe máy,32,Victory,266,Dòng khác
Xe máy,33,Visitor,267,125 Classic
Xe máy,33,Visitor,356,Bios
Xe máy,33,Visitor,268,helios
Xe máy,33,Visitor,269,Phoenix
Xe máy,33,Visitor,270,Dòng khác
Xe máy,34,Brand_34,275,Dòng khác
Xe máy,35,Brixton,300,BX 125
Xe máy,35,Brixton,301,BX 150
Xe máy,36,Moto Guzzi,303,V7
Xe máy,36,Moto Guzzi,302,V9
Xe máy,36,Moto Guzzi,424,Dòng khác
Xe máy,37,Peugeot,307,102
Xe máy,37,Peugeot,308,103
Xe máy,37,Peugeot,309,104
Xe máy,37,Peugeot,305,Citystar
Xe máy,37,Peugeot,304,Django
Xe máy,37,Peugeot,306,Satelis
Xe máy,37,Peugeot,420,Dòng khác
Xe máy,38,GPX,364,Demon 150GN
Xe máy,38,GPX,363,Demon 150GR
Xe máy,38,GPX,613,Demon GR200R
Xe máy,38,GPX,368,Demon X 125cc
Xe máy,38,GPX,366,Legend 150S
Xe máy,38,GPX,367,Legend 200
Xe máy,38,GPX,614,Legend 250 Twin III
Xe máy,38,GPX,365,Legend Gentleman 200
Xe máy,38,GPX,410,Rock
Xe máy,39,Taya,371,Cub
Xe máy,39,Taya,372,Chaly
Xe máy,39,Taya,373,City
Xe máy,39,Taya,374,Mini
Xe máy,39,Taya,375,Scoopy
Xe máy,39,Taya,376,Scooter
Xe máy,39,Taya,377,Giorno
Xe máy,39,Taya,378,Hunter City
Xe máy,39,Taya,421,Dòng khác
Xe máy,4,Suzuki,61,Axelo
Xe máy,4,Suzuki,62,Bella
Xe máy,4,Suzuki,63,Best
Xe máy,4,Suzuki,64,Crystal
Xe máy,4,Suzuki,65,EN
Xe máy,4,Suzuki,66,Epicuro
Xe máy,4,Suzuki,58,FX125
Xe máy,4,Suzuki,296,GD
Xe máy,4,Suzuki,67,GN
Xe máy,4,Suzuki,295,GSX
Xe máy,4,Suzuki,68,GZ
Xe máy,4,Suzuki,57,Hayate
Xe máy,4,Suzuki,283,Impulse
Xe máy,4,Suzuki,402,Intruder
Xe máy,4,Suzuki,70,Raider
Xe máy,4,Suzuki,340,Revo
Xe máy,4,Suzuki,72,Royal
Xe máy,4,Suzuki,73,Sapphire
Xe máy,4,Suzuki,60,Satria
Xe máy,4,Suzuki,74,Smash
Xe máy,4,Suzuki,56,Sport / Xipo
Xe máy,4,Suzuki,75,Stinger
Xe máy,4,Suzuki,59,Viva
Xe máy,4,Suzuki,341,V-Strom
Xe máy,4,Suzuki,76,Xbike
Xe máy,4,Suzuki,77,Dòng khác
Xe máy,40,Nioshima,491,Crea Plus
Xe máy,40,Nioshima,380,Nio Fi 50cc
Xe máy,40,Nioshima,489,Nio Plus
Xe máy,40,Nioshima,490,Nio S Plus
Xe máy,40,Nioshima,423,Dòng khác
Xe máy,41,Detech,381,Espero
Xe máy,41,Detech,422,Dòng khác
Xe máy,42,Royal Enfield,382,Classic 500
Xe máy,42,Royal Enfield,383,Bullet 500
Xe máy,42,Royal Enfield,384,Continetal GT
Xe máy,42,Royal Enfield,385,Himalayan
Xe máy,42,Royal Enfield,386,Interceptor 650
Xe máy,42,Royal Enfield,425,Dòng khác
Xe máy,43,Husqvarna,429,Dòng khác
Xe máy,43,Husqvarna,434,701 Enduro
Xe máy,43,Husqvarna,433,701 Supermoto
Xe máy,43,Husqvarna,432,Norden 901
Xe máy,43,Husqvarna,430,Svartpilen 200
Xe máy,43,Husqvarna,431,Svartpilen 401
Xe máy,43,Husqvarna,435,Vitpilen 401
Xe máy,44,VinFast,444,dòng khác
Xe máy,44,VinFast,733,Amio
Xe máy,44,VinFast,460,DrgnFly
Xe máy,44,VinFast,730,Evo
Xe máy,44,VinFast,439,Evo200
Xe máy,44,VinFast,451,Evo200 Lite
Xe máy,44,VinFast,455,Evo Grand
Xe máy,44,VinFast,456,Evo Grand Lite
Xe máy,44,VinFast,453,Evo Lite Neo
Xe máy,44,VinFast,452,Evo Neo
Xe máy,44,VinFast,707,Feliz
Xe máy,44,VinFast,731,Feliz II
Xe máy,44,VinFast,709,Feliz Lite
Xe máy,44,VinFast,457,Feliz Neo
Xe máy,44,VinFast,440,Feliz S
Xe máy,44,VinFast,625,Flazz
Xe máy,44,VinFast,458,Klara Neo
Xe máy,44,VinFast,441,Klara S
Xe máy,44,VinFast,706,Klara S2
Xe máy,44,VinFast,454,Motio
Xe máy,44,VinFast,443,Theon S
Xe máy,44,VinFast,459,Vento Neo
Xe máy,44,VinFast,442,Vento S
Xe máy,44,VinFast,708,Vero X
Xe máy,44,VinFast,732,Viper
Xe máy,44,VinFast,626,ZGoo
Xe máy,45,Yadea,482,Dòng khác
Xe máy,45,Yadea,477,i6
Xe máy,45,Yadea,478,i8
Xe máy,45,Yadea,479,i8 Vintage
Xe máy,45,Yadea,467,iCute
Xe máy,45,Yadea,480,iFUN
Xe máy,45,Yadea,481,IGO
Xe máy,45,Yadea,469,M6I
Xe máy,45,Yadea,466,Ocean
Xe máy,45,Yadea,468,Odora S
Xe máy,45,Yadea,464,Oris
Xe máy,45,Yadea,463,Orla
Xe máy,45,Yadea,465,Ossy
Xe máy,45,Yadea,742,Osta
Xe máy,45,Yadea,476,S3 Pro
Xe máy,45,Yadea,472,Vekoo
Xe máy,45,Yadea,462,Velax
Xe máy,45,Yadea,470,Vigor
Xe máy,45,Yadea,461,Voltguard
Xe máy,45,Yadea,475,XBull
Xe máy,45,Yadea,473,Xmen Neo
Xe máy,45,Yadea,474,X-Sky
Xe máy,45,Yadea,471,X-Zone
Xe máy,46,Lihaze,484,Dòng khác
Xe máy,46,Lihaze,483,Z3
Xe máy,47,JVC,505,Dòng khác
Xe máy,47,JVC,500,Gogo Cross
Xe máy,47,JVC,501,Gogo S
Xe máy,47,JVC,502,V2 Pro
Xe máy,47,JVC,504,V6
Xe máy,47,JVC,498,Vespa Platinum
Xe máy,47,JVC,499,Vespa S1
Xe máy,47,JVC,496,Xmen F1
Xe máy,47,JVC,497,Xmen Neo
Xe máy,47,JVC,503,ZH
Xe máy,48,DKBike,519,Dòng khác
Xe máy,48,DKBike,515,EZ 1
Xe máy,48,DKBike,516,EZ 2
Xe máy,48,DKBike,510,Gogo
Xe máy,48,DKBike,511,Gogo S
Xe máy,48,DKBike,514,Roma GT
Xe máy,48,DKBike,507,Roma Lite S
Xe máy,48,DKBike,506,Roma SX
Xe máy,48,DKBike,518,S1
Xe máy,48,DKBike,512,S2
Xe máy,48,DKBike,517,Samurai
Xe máy,48,DKBike,513,V1
Xe máy,48,DKBike,509,Xmen One
Xe máy,48,DKBike,508,Z-Buff
Xe máy,49,Avent,535,Dòng khác
Xe máy,49,Avent,533,Apple Pro
Xe máy,49,Avent,526,DK S1
Xe máy,49,Avent,529,I8s
Xe máy,49,Avent,534,Le Lemon
Xe máy,49,Avent,531,Marus
Xe máy,49,Avent,528,Mini Scooter 8in
Xe máy,49,Avent,532,Potato
Xe máy,49,Avent,530,Supreme III
Xe máy,49,Avent,527,Supreme IV
Xe máy,49,Avent,521,Supreme V
Xe máy,49,Avent,523,Uno
Xe máy,49,Avent,520,VC S8
Xe máy,49,Avent,522,XBull Go
Xe máy,49,Avent,525,XBull X4
Xe máy,49,Avent,524,XBull X4 Pro
Xe máy,5,SYM,348,Amigo
Xe máy,5,SYM,40,Angela
Xe máy,5,SYM,39,Attila
Xe máy,5,SYM,41,Bonus
Xe máy,5,SYM,42,Cello
Xe máy,5,SYM,43,Elegant
Xe máy,5,SYM,346,Elite
Xe máy,5,SYM,347,Elizabeth
Xe máy,5,SYM,44,Enjoy
Xe máy,5,SYM,680,EV Elite
Xe máy,5,SYM,45,EZ
Xe máy,5,SYM,46,Fiddle
Xe máy,5,SYM,47,Galaxy
Xe máy,5,SYM,69,Husky
Xe máy,5,SYM,48,Joyride
Xe máy,5,SYM,49,Magic
Xe máy,5,SYM,485,Priti
Xe máy,5,SYM,50,Sanda Boss
Xe máy,5,SYM,51,Shark
Xe máy,5,SYM,52,Star
Xe máy,5,SYM,53,Symphony
Xe máy,5,SYM,615,TPBW
Xe máy,5,SYM,286,Venus
Xe máy,5,SYM,54,Wolf
Xe máy,5,SYM,55,Dòng khác
Xe máy,50,Dibao,550,Dòng khác
Xe máy,50,Dibao,538,Creer Nile
Xe máy,50,Dibao,548,Gogo Cross
Xe máy,50,Dibao,546,Gogo Crown
Xe máy,50,Dibao,541,Gogo Moon
Xe máy,50,Dibao,545,Keva
Xe máy,50,Dibao,547,LS007
Xe máy,50,Dibao,544,MXS
Xe máy,50,Dibao,539,Pansy Dio
Xe máy,50,Dibao,536,Pansy S3
Xe máy,50,Dibao,537,Pansy S4
Xe máy,50,Dibao,542,Rosa
Xe máy,50,Dibao,549,Tesla Chic
Xe máy,50,Dibao,540,Tesla Dio
Xe máy,50,Dibao,543,Tesla X
Xe máy,51,Osakar,567,Dòng khác
Xe máy,51,Osakar,560,Besta
Xe máy,51,Osakar,557,Classy SI
Xe máy,51,Osakar,564,Gogo Fiona
Xe máy,51,Osakar,563,Gogo Stella
Xe máy,51,Osakar,565,Heidi
Xe máy,51,Osakar,559,Mandi
Xe máy,51,Osakar,555,Nispa Limited
Xe máy,51,Osakar,552,Nispa Lumia
Xe máy,51,Osakar,562,Nispa Vera
Xe máy,51,Osakar,551,Nispa Vera X
Xe máy,51,Osakar,553,Nispa Viora
Xe máy,51,Osakar,561,Nispa Viva
Xe máy,51,Osakar,554,Nispa Viva X
Xe máy,51,Osakar,556,Rova
Xe máy,51,Osakar,566,X8
Xe máy,51,Osakar,558,Xmen Pro
Xe máy,52,Kumatsu,574,Dòng khác
Xe máy,52,Kumatsu,570,133DS20
Xe máy,52,Kumatsu,568,Gogo
Xe máy,52,Kumatsu,571,M133
Xe máy,52,Kumatsu,572,V6
Xe máy,52,Kumatsu,573,XBull
Xe máy,52,Kumatsu,569,Xmen
Xe máy,53,Before All,591,Dòng khác
Xe máy,53,Before All,581,Bat S
Xe máy,53,Before All,588,BC1
Xe máy,53,Before All,577,BF
Xe máy,53,Before All,578,Faro
Xe máy,53,Before All,587,Garow
Xe máy,53,Before All,582,GoPath SI
Xe máy,53,Before All,604,Latina SI
Xe máy,53,Before All,580,Latina V
Xe máy,53,Before All,585,Livego
Xe máy,53,Before All,579,Napoli S2.0
Xe máy,53,Before All,590,S3E
Xe máy,53,Before All,589,S6
Xe máy,53,Before All,576,S7
Xe máy,53,Before All,575,S8
Xe máy,53,Before All,583,Xmen Captain SI
Xe máy,53,Before All,584,Xmen Sport SI
Xe máy,53,Before All,586,Xmen V10
Xe máy,54,Datbike,602,Dòng khác
Xe máy,54,Datbike,746,Era
Xe máy,54,Datbike,595,Quantum S1
Xe máy,54,Datbike,596,Quantum S2
Xe máy,54,Datbike,597,Quantum S3
Xe máy,54,Datbike,600,Weaver
Xe máy,54,Datbike,598,Weaver++
Xe máy,54,Datbike,599,Weaver 200
Xe máy,55,Zontes,612,Dòng khác
Xe máy,55,Zontes,611,368G
Xe máy,56,CFMoto,624,Dòng khác
Xe máy,56,CFMoto,620,CL
Xe máy,56,CFMoto,621,MT
Xe máy,56,CFMoto,619,NK
Xe máy,56,CFMoto,623,Papio
Xe máy,56,CFMoto,622,SR
Xe máy,57,AIMA,634,Dòng khác
Xe máy,57,AIMA,633,Explorer
Xe máy,57,AIMA,631,INMAI
Xe máy,57,AIMA,628,Jeek
Xe máy,57,AIMA,630,Mine Plus
Xe máy,57,AIMA,629,Mocha
Xe máy,57,AIMA,632,Proud
Xe máy,58,ALLY,639,Dòng khác
Xe máy,58,ALLY,635,Autosun A1
Xe máy,58,ALLY,636,Autosun A3
Xe máy,58,ALLY,637,Autosun A5
Xe máy,58,ALLY,638,Vegas EVS1
Xe máy,59,Anbico,644,Dòng khác
Xe máy,59,Anbico,640,Valerio
Xe máy,59,Anbico,641,Vespas
Xe máy,59,Anbico,642,X-Men
Xe máy,59,Anbico,643,Zoomer
Xe máy,6,Aprilia,112,2015 RSV4 R APRC ABS
Xe máy,6,Aprilia,113,2015 Tuono V4 R APRC ABS
Xe máy,6,Aprilia,114,Caponord 1200 ABS Rally
Xe máy,6,Aprilia,115,Caponord 1200 ABS Travel Pack
Xe máy,6,Aprilia,116,Dorsoduro 750 ABS
Xe máy,6,Aprilia,117,RSV4 RF
Xe máy,6,Aprilia,118,RSV4 RF LE
Xe máy,6,Aprilia,119,RSV4 RR
Xe máy,6,Aprilia,120,Shiver 750
Xe máy,6,Aprilia,121,SR MOTARD 50
Xe máy,6,Aprilia,122,Tuono V4 1100 Factory ABS
Xe máy,6,Aprilia,123,Tuono V4 1100 RR ABS
Xe máy,6,Aprilia,428,SR GT 200
Xe máy,6,Aprilia,124,Dòng khác
Xe máy,60,Asama,726,Dòng khác
Xe máy,61,BMX,725,Dòng khác
Xe máy,62,Bridgestone,724,Dòng khác
Xe máy,63,Espero (Detech),653,Dòng khác
Xe máy,63,Espero (Detech),647,Classic Ultra
Xe máy,63,Espero (Detech),646,Diamond Plus
Xe máy,63,Espero (Detech),645,Engima
Xe máy,63,Espero (Detech),645,Enigma
Xe máy,63,Espero (Detech),648,GOGO-F1 Pro
Xe máy,63,Espero (Detech),649,GOGO-F2 Pro
Xe máy,63,Espero (Detech),650,T-Rex
Xe máy,63,Espero (Detech),652,XMEN CPI-1
Xe máy,63,Espero (Detech),651,XMEN Monster V
Xe máy,64,Giant,655,Dòng khác
Xe máy,64,Giant,734,133S
Xe máy,64,Giant,654,M133R
Xe máy,65,Hitasa,723,Dòng khác
Xe máy,66,HK Bike,722,Dòng khác
Xe máy,67,Hyundai,721,Dòng khác
Xe máy,68,Kingda,720,Dòng khác
Xe máy,69,Lifan,657,Dòng khác
Xe máy,69,Lifan,656,E-Bike 1000W
Xe máy,7,Bazan,125,Dream
Xe máy,7,Bazan,126,Dòng khác
Xe máy,70,MBI,719,Dòng khác
Xe máy,71,Motor Thái,659,Dòng khác
Xe máy,71,Motor Thái,658,Xmen Motor Thái
Xe máy,72,Nijia,718,Dòng khác
Xe máy,73,NIU,665,Dòng khác
Xe máy,73,NIU,663,Gova 03
Xe máy,73,NIU,664,Gova C0
Xe máy,73,NIU,662,MQi+ Sport
Xe máy,73,NIU,661,NQi Pro
Xe máy,73,NIU,660,NQiS
Xe máy,74,Pega,670,Dòng khác
Xe máy,74,Pega,667,Aura+
Xe máy,74,Pega,666,eSP
Xe máy,74,Pega,668,Newtech
Xe máy,74,Pega,735,X-Men+
