list_id,subject,price,body,regdate,mileage_v2,region_name,area_name,body_clean,battery_status,brand,model,benchmark_msrp,depreciation_pct
134622598,Xe máy điện Quantum s1 2025 Đen,43000000,"Xe máy điện Quantum s1  màu đen, kiểu dáng hiện đại, vận hành êm ái. 
- Xe mới, ít sử dụng. 
- Thiết kế thời trang, phù hợp di chuyển trong phố. 
- Tiết kiệm năng lượng, thân thiện môi trường.
Năm 12.2025",2025,6000.0,Tp Hồ Chí Minh,Thành phố Thủ Đức,"Xe máy điện Quantum s1  màu đen, kiểu dáng hiện đại, vận hành êm ái. 
- Xe mới, ít sử dụng. 
- Thiết kế thời trang, phù hợp di chuyển trong phố. 
- Tiết kiệm năng lượng, thân thiện môi trường.
Năm 12.2025",Cần xác minh,Dat Bike,Quantum,34900000.0,-23.2
134558900,Xe Điện 3sGo - EvoMax BST 65 Trắng 8000 km,20900000,"EvoMax BST 65 Chính Chủ
- Odo 8k
- Sẵn 2 pin thuê
- Óc tán 7 màu keng 
- Còn đủ phụ kiện theo xe
- Bảo hành Vinfats toàn quốc
⛔️ Nợ xấu đưa 0đ có LÃI SUẤT hoặc 12tr KO LÃI SUẤT
--------------------
✅ 𝗛𝗼̂̃ 𝗧𝗿𝗼̛̣ 𝗔𝗲 𝗟𝗲̂𝗻 𝗛𝗼̂̀ 𝗦𝗼̛ 𝗕𝗮𝗻𝗸 𝗡𝗵𝗮̣̂𝗻 𝗫𝗲 𝗩𝗮̀ 𝗖𝗮𝘃𝗲𝘁 𝗚𝗼̂́𝗰
✅ 𝗡𝗼̛̣ 𝗫𝗮̂́𝘂 – 𝗛𝗼̂̃ 𝗧𝗿𝗼̛̣ 𝟬 Đ𝗼̂̀𝗻𝗴 – 𝗞𝗵𝗼̂𝗻𝗴 𝗫𝗮́𝗰 𝗠𝗶𝗻𝗵
✅ 𝗡𝗼̛̣ 𝗫𝗮̂́𝘂 – 𝗛𝗼̂̃ 𝗧𝗿𝗼̛̣ Đ𝘂̛𝗮 𝟯𝟬% – 𝗞𝗵𝗼̂𝗻𝗴 𝗟𝗮̃𝗶
✅ Đ𝗼̂̉𝗶 𝗣𝗶𝗻 𝗞𝗵𝗼̂𝗻𝗴 𝗖𝗵𝗼̛̀ 𝗦𝗮̣c 𝗡𝗵𝗶𝗲̂̀𝘂 𝗖𝗵𝗶 𝗡𝗵𝗮́𝗻𝗵
✅ 𝗛ỗ 𝗧𝗿𝗼̛̣ 𝟮 𝗡𝗮̆𝗺 𝗫𝗲 𝗛𝘂̛ – 𝗖𝗼́ 𝗫𝗲 𝗞𝗵𝗮́𝗰 𝗗𝘂̀𝗻𝗴
✅ Đ𝗮̆𝗻𝗴 𝗞𝘆́ 𝗔𝗽𝗽 𝗫𝗮𝗻𝗵 𝗣𝗹𝗮𝘁𝗳𝗼𝗿𝗺 – 𝗧𝗮̣𝗶 𝗖𝗵𝗼̂̃
--------------------
🏠𝟮𝟴𝟴 𝗧𝗿𝘂̛𝗼̛̀𝗻𝗴 𝗖𝗵𝗶𝗻𝗵 - 𝗣𝗵ư𝗼̛̀𝗻𝗴 Đ𝗼̂𝗻𝗴 𝗛𝘂̛𝗻𝗴 𝗧𝗵𝘂𝗮̣̂𝗻 - 𝗛𝗖𝗠 (𝗤𝘂𝗮̣̂𝗻𝟭𝟮 𝗰𝘂̃)",2026,8000.0,Tp Hồ Chí Minh,Quận 12,"EvoMax BST 65 Chính Chủ
- Odo 8k
- Sẵn 2 pin thuê
- Óc tán 7 màu keng 
- Còn đủ phụ kiện theo xe
- Bảo hành Vinfats toàn quốc
⛔️ Nợ xấu đưa 0đ có LÃI SUẤT hoặc 12tr KO LÃI SUẤT
--------------------
✅ 𝗛𝗼̂̃ 𝗧𝗿𝗼̛̣ 𝗔𝗲 𝗟𝗲̂𝗻 𝗛𝗼̂̀ 𝗦𝗼̛ 𝗕𝗮𝗻𝗸 𝗡𝗵𝗮̣̂𝗻 𝗫𝗲 𝗩𝗮̀ 𝗖𝗮𝘃𝗲𝘁 𝗚𝗼̂́𝗰
✅ 𝗡𝗼̛̣ 𝗫𝗮̂́𝘂 – 𝗛𝗼̂̃ 𝗧𝗿𝗼̛̣ 𝟬 Đ𝗼̂̀𝗻𝗴 – 𝗞𝗵𝗼̂𝗻𝗴 𝗫𝗮́𝗰 𝗠𝗶𝗻𝗵
✅ 𝗡𝗼̛̣ 𝗫𝗮̂́𝘂 – 𝗛𝗼̂̃ 𝗧𝗿𝗼̛̣ Đ𝘂̛𝗮 𝟯𝟬% – 𝗞𝗵𝗼̂𝗻𝗴 𝗟𝗮̃𝗶
✅ Đ𝗼̂̉𝗶 𝗣𝗶𝗻 𝗞𝗵𝗼̂𝗻𝗴 𝗖𝗵𝗼̛̀ 𝗦𝗮̣c 𝗡𝗵𝗶𝗲̂̀𝘂 𝗖𝗵𝗶 𝗡𝗵𝗮́𝗻𝗵
✅ 𝗛ỗ 𝗧𝗿𝗼̛̣ 𝟮 𝗡𝗮̆𝗺 𝗫𝗲 𝗛𝘂̛ – 𝗖𝗼́ 𝗫𝗲 𝗞𝗵𝗮́𝗰 𝗗𝘂̀𝗻𝗴
✅ Đ𝗮̆𝗻𝗴 𝗞𝘆́ 𝗔𝗽𝗽 𝗫𝗮𝗻𝗵 𝗣𝗹𝗮𝘁𝗳𝗼𝗿𝗺 – 𝗧𝗮̣𝗶 𝗖𝗵𝗼̂̃
--------------------
🏠𝟮𝟴𝟴 𝗧𝗿𝘂̛𝗼̛̀𝗻𝗴 𝗖𝗵𝗶𝗻𝗵 - 𝗣𝗵ư𝗼̛̀𝗻𝗴 Đ𝗼̂𝗻𝗴 𝗛𝘂̛𝗻𝗴 𝗧𝗵𝘂𝗮̣̂𝗻 - 𝗛𝗖𝗠 (𝗤𝘂𝗮̣̂𝗻𝟭𝟮 𝗰𝘂̃)",Cần xác minh,Khác,Không phân loại,,
134366874,"Xe máy điện Typer 2 Trắng, Cam đã sử dụng",7800000,"Typer 2 đi ít còn như mới bán nửa giá mới

🛵TRẺ TRUNG - PHONG CÁCH - NĂNG ĐỘNG 
✴️ thanh lý xe typer2 
💸💸 giá bán 7tr800
☑️ màu sắc trung tính, thời trang (bảo hành 6 tháng) 
☑️ máy móc nguyên zin, an toàn tiết kiệm điện , Xanh, sạch không ồn 
☎️ Zalo *** (free ship Hà Nội, hỗ trợ ship toàn quốc  )
🏠 389 đội cấn -Hà Nội",2025,10000.0,Hà Nội,Quận Ba Đình,"Typer 2 đi ít còn như mới bán nửa giá mới

🛵TRẺ TRUNG - PHONG CÁCH - NĂNG ĐỘNG 
✴️ thanh lý xe typer2 
💸💸 giá bán 7tr800
☑️ màu sắc trung tính, thời trang (bảo hành 6 tháng) 
☑️ máy móc nguyên zin, an toàn tiết kiệm điện , Xanh, sạch không ồn 
☎️ Zalo *** (free ship Hà Nội, hỗ trợ ship toàn quốc  )
🏠 *** đội cấn -Hà Nội",Kèm pin,Khác,Không phân loại,,
134508320,Xe Điện 3sGo - Datbike S1 2026 Đen 10000 km,44900000,"DatbikeS1 BSTP ĐK 2026 Chính Chủ 1 Lần sạc đi 285km
- Odo 10k hơn
- Óc tán 7 màu keng 
- Còn đủ phụ kiện theo xe 
- Bảo hành Datbike toàn quốc
⛔️ Nợ xấu đưa 5tr8 có LÃI SUẤT hoặc 23tr KO LÃI SUẤT
--------------------
✅ 𝗛𝗼̂̃ 𝗧𝗿𝗼̛̣ 𝗔𝗲 𝗟𝗲̂𝗻 𝗛𝗼̂̀ 𝗦𝗼̛ 𝗕𝗮𝗻𝗸 𝗡𝗵𝗮̣̂𝗻 𝗫𝗲 𝗩𝗮̀ 𝗖𝗮𝘃𝗲𝘁 𝗚𝗼̂́𝗰
✅ 𝗡𝗼̛̣ 𝗫𝗮̂́𝘂 – 𝗛𝗼̂̃ 𝗧𝗿𝗼̛̣ 𝟬 Đ𝗼̂̀𝗻𝗴 – 𝗞𝗵𝗼̂𝗻𝗴 𝗫𝗮́𝗰 𝗠𝗶𝗻𝗵
✅ 𝗡𝗼̛̣ 𝗫𝗮̂́𝘂 – 𝗛𝗼̂̃ 𝗧𝗿𝗼̛̣ Đ𝘂̛𝗮 𝟯𝟬% – 𝗞𝗵𝗼̂𝗻𝗴 𝗟𝗮̃𝗶
✅ Đ𝗼̂̉𝗶 𝗣𝗶𝗻 𝗞𝗵𝗼̂𝗻𝗴 𝗖𝗵𝗼̛̀ 𝗦𝗮̣c 𝗡𝗵𝗶𝗲̂̀𝘂 𝗖𝗵𝗶 𝗡𝗵𝗮́𝗻𝗵
✅ 𝗛ỗ 𝗧𝗿𝗼̛̣ 𝟮 𝗡𝗮̆𝗺 𝗫𝗲 𝗛𝘂̛ – 𝗖𝗼́ 𝗫𝗲 𝗞𝗵𝗮́𝗰 𝗗𝘂̀𝗻𝗴
✅ Đ𝗮̆𝗻𝗴 𝗞𝘆́ 𝗔𝗽𝗽 𝗫𝗮𝗻𝗵 𝗣𝗹𝗮𝘁𝗳𝗼𝗿𝗺 – 𝗧𝗮̣𝗶 𝗖𝗵𝗼̂̃
--------------------
🏠𝟮𝟴𝟴 𝗧𝗿𝘂̛𝗼̛̀𝗻𝗴 𝗖𝗵𝗶𝗻𝗵 - 𝗣𝗵ư𝗼̛̀𝗻𝗴 Đ𝗼̂𝗻𝗴 𝗛𝘂̛𝗻𝗴 𝗧𝗵𝘂𝗮̣̂𝗻 - 𝗛𝗖𝗠 (𝗤𝘂𝗮̣̂𝗻𝟭𝟮 𝗰𝘂̃)",2025,10000.0,Tp Hồ Chí Minh,Quận 12,"DatbikeS1 BSTP ĐK 2026 Chính Chủ 1 Lần sạc đi 285km
- Odo 10k hơn
- Óc tán 7 màu keng 
- Còn đủ phụ kiện theo xe 
- Bảo hành Datbike toàn quốc
⛔️ Nợ xấu đưa 5tr8 có LÃI SUẤT hoặc 23tr KO LÃI SUẤT
--------------------
✅ 𝗛𝗼̂̃ 𝗧𝗿𝗼̛̣ 𝗔𝗲 𝗟𝗲̂𝗻 𝗛𝗼̂̀ 𝗦𝗼̛ 𝗕𝗮𝗻𝗸 𝗡𝗵𝗮̣̂𝗻 𝗫𝗲 𝗩𝗮̀ 𝗖𝗮𝘃𝗲𝘁 𝗚𝗼̂́𝗰
✅ 𝗡𝗼̛̣ 𝗫𝗮̂́𝘂 – 𝗛𝗼̂̃ 𝗧𝗿𝗼̛̣ 𝟬 Đ𝗼̂̀𝗻𝗴 – 𝗞𝗵𝗼̂𝗻𝗴 𝗫𝗮́𝗰 𝗠𝗶𝗻𝗵
✅ 𝗡𝗼̛̣ 𝗫𝗮̂́𝘂 – 𝗛𝗼̂̃ 𝗧𝗿𝗼̛̣ Đ𝘂̛𝗮 𝟯𝟬% – 𝗞𝗵𝗼̂𝗻𝗴 𝗟𝗮̃𝗶
✅ Đ𝗼̂̉𝗶 𝗣𝗶𝗻 𝗞𝗵𝗼̂𝗻𝗴 𝗖𝗵𝗼̛̀ 𝗦𝗮̣c 𝗡𝗵𝗶𝗲̂̀𝘂 𝗖𝗵𝗶 𝗡𝗵𝗮́𝗻𝗵
✅ 𝗛ỗ 𝗧𝗿𝗼̛̣ 𝟮 𝗡𝗮̆𝗺 𝗫𝗲 𝗛𝘂̛ – 𝗖𝗼́ 𝗫𝗲 𝗞𝗵𝗮́𝗰 𝗗𝘂̀𝗻𝗴
✅ Đ𝗮̆𝗻𝗴 𝗞𝘆́ 𝗔𝗽𝗽 𝗫𝗮𝗻𝗵 𝗣𝗹𝗮𝘁𝗳𝗼𝗿𝗺 – 𝗧𝗮̣𝗶 𝗖𝗵𝗼̂̃
--------------------
🏠𝟮𝟴𝟴 𝗧𝗿𝘂̛𝗼̛̀𝗻𝗴 𝗖𝗵𝗶𝗻𝗵 - 𝗣𝗵ư𝗼̛̀𝗻𝗴 Đ𝗼̂𝗻𝗴 𝗛𝘂̛𝗻𝗴 𝗧𝗵𝘂𝗮̣̂𝗻 - 𝗛𝗖𝗠 (𝗤𝘂𝗮̣̂𝗻𝟭𝟮 𝗰𝘂̃)",Cần xác minh,Khác,Không phân loại,,
134197994,CỬA HÀNG THU MUA XE MÁY ĐIỆN CŨ,35999000,"⭐️ CỬA HÀNG PHẠM TUẤN XE ĐIỆN CŨ 
CHUYÊN THU MUA XE ĐIỆN CŨ - GIÁ CAO - BAO MỌI GIẤY TỜ LIÊN QUAN
📌 Địa chỉ: 244 Thoại Ngọc Hầu . Phú Thạnh , Q .Tân Phú . TP HCM.
⭐️ ĐỊNH GIÁ MIỄN PHÍ XE MÁY ⭐️

❤️ Chuyên Thu Mua Xe Điện Cũ với các dòng như sau, Giá Bao Thị Trường
( VINFAST . YADEA . DATBIKE . PEGA...)

Giá thu từ: 1tr - 99tr

Dịch vụ đặc biệt:
❤️ Bấm Giá Trong Vòng 30s Để Khách Hàng Tham Khảo Giá
❤️ Hỗ Trợ Mua Tận Nơi ( Sài Gòn và những chỗ lân cận)


😍😍😍 CẦN KẾT NỐI VỚI SHOWROOM CÁC HÃNG XE ĐIỆN NEW THU CŨ ĐỔI MỚI CHO KHÁCH HÀNG

code: #thumuaxe #26003663_1",2025,1.0,Tp Hồ Chí Minh,Quận Tân Phú,"⭐️ CỬA HÀNG PHẠM TUẤN XE ĐIỆN CŨ 
CHUYÊN THU MUA XE ĐIỆN CŨ - GIÁ CAO - BAO MỌI GIẤY TỜ LIÊN QUAN
📌 Địa chỉ: 244 Thoại Ngọc Hầu . Phú Thạnh , Q .Tân Phú . TP HCM.
⭐️ ĐỊNH GIÁ MIỄN PHÍ XE MÁY ⭐️

❤️ Chuyên Thu Mua Xe Điện Cũ với các dòng như sau, Giá Bao Thị Trường
( VINFAST . YADEA . DATBIKE . PEGA...)

Giá thu từ: 1tr - 99tr

Dịch vụ đặc biệt:
❤️ Bấm Giá Trong Vòng 30s Để Khách Hàng Tham Khảo Giá
❤️ Hỗ Trợ Mua Tận Nơi ( Sài Gòn và những chỗ lân cận)


😍😍😍 CẦN KẾT NỐI VỚI SHOWROOM CÁC HÃNG XE ĐIỆN NEW THU CŨ ĐỔI MỚI CHO KHÁCH HÀNG

code: #thumuaxe #26003663_1",Cần xác minh,Khác,Không phân loại,,
134558870,Xe Điện 3sGo - Feliz II Trắng 700km,25900000,"Feliz II BSTP Chính Chủ 
- Odo 700km
- 2pin (free thuê 2pin 1 năm)
- Óc tán 7 màu keng 
- Còn đủ phụ kiện theo xe 
- Bảo hành Vinfast toàn quốc
⛔️ Nợ xấu đưa 0đ có LÃI SUẤT hoặc 15tr KO LÃI SUẤT
--------------------
✅ 𝗛𝗼̂̃ 𝗧𝗿𝗼̛̣ 𝗔𝗲 𝗟𝗲̂𝗻 𝗛𝗼̂̀ 𝗦𝗼̛ 𝗕𝗮𝗻𝗸 𝗡𝗵𝗮̣̂𝗻 𝗫𝗲 𝗩𝗮̀ 𝗖𝗮𝘃𝗲𝘁 𝗚𝗼̂́𝗰
✅ 𝗡𝗼̛̣ 𝗫𝗮̂́𝘂 – 𝗛𝗼̂̃ 𝗧𝗿𝗼̛̣ 𝟬 Đ𝗼̂̀𝗻𝗴 – 𝗞𝗵𝗼̂𝗻𝗴 𝗫𝗮́𝗰 𝗠𝗶𝗻𝗵
✅ 𝗡𝗼̛̣ 𝗫𝗮̂́𝘂 – 𝗛𝗼̂̃ 𝗧𝗿𝗼̛̣ Đ𝘂̛𝗮 𝟯𝟬% – 𝗞𝗵𝗼̂𝗻𝗴 𝗟𝗮̃𝗶
✅ Đ𝗼̂̉𝗶 𝗣𝗶𝗻 𝗞𝗵𝗼̂𝗻𝗴 𝗖𝗵𝗼̛̀ 𝗦𝗮̣c 𝗡𝗵𝗶𝗲̂̀𝘂 𝗖𝗵𝗶 𝗡𝗵𝗮́𝗻𝗵
✅ 𝗛ỗ 𝗧𝗿𝗼̛̣ 𝟮 𝗡𝗮̆𝗺 𝗫𝗲 𝗛𝘂̛ – 𝗖𝗼́ 𝗫𝗲 𝗞𝗵𝗮́𝗰 𝗗𝘂̀𝗻𝗴
✅ Đ𝗮̆𝗻𝗴 𝗞𝘆́ 𝗔𝗽𝗽 𝗫𝗮𝗻𝗵 𝗣𝗹𝗮𝘁𝗳𝗼𝗿𝗺 – 𝗧𝗮̣𝗶 𝗖𝗵𝗼̂̃
--------------------
🏠𝟮𝟴𝟴 𝗧𝗿𝘂̛𝗼̛̀𝗻𝗴 𝗖𝗵𝗶𝗻𝗵 - 𝗣𝗵ư𝗼̛̀𝗻𝗴 Đ𝗼̂𝗻𝗴 𝗛𝘂̛𝗻𝗴 𝗧𝗵𝘂𝗮̣̂𝗻 - 𝗛𝗖𝗠 (𝗤𝘂𝗮̣̂𝗻𝟭𝟮 𝗰𝘂̃)",2026,700.0,Tp Hồ Chí Minh,Quận 12,"Feliz II BSTP Chính Chủ 
- Odo 700km
- 2pin (free thuê 2pin 1 năm)
- Óc tán 7 màu keng 
- Còn đủ phụ kiện theo xe 
- Bảo hành Vinfast toàn quốc
⛔️ Nợ xấu đưa 0đ có LÃI SUẤT hoặc 15tr KO LÃI SUẤT
--------------------
✅ 𝗛𝗼̂̃ 𝗧𝗿𝗼̛̣ 𝗔𝗲 𝗟𝗲̂𝗻 𝗛𝗼̂̀ 𝗦𝗼̛ 𝗕𝗮𝗻𝗸 𝗡𝗵𝗮̣̂𝗻 𝗫𝗲 𝗩𝗮̀ 𝗖𝗮𝘃𝗲𝘁 𝗚𝗼̂́𝗰
✅ 𝗡𝗼̛̣ 𝗫𝗮̂́𝘂 – 𝗛𝗼̂̃ 𝗧𝗿𝗼̛̣ 𝟬 Đ𝗼̂̀𝗻𝗴 – 𝗞𝗵𝗼̂𝗻𝗴 𝗫𝗮́𝗰 𝗠𝗶𝗻𝗵
✅ 𝗡𝗼̛̣ 𝗫𝗮̂́𝘂 – 𝗛𝗼̂̃ 𝗧𝗿𝗼̛̣ Đ𝘂̛𝗮 𝟯𝟬% – 𝗞𝗵𝗼̂𝗻𝗴 𝗟𝗮̃𝗶
✅ Đ𝗼̂̉𝗶 𝗣𝗶𝗻 𝗞𝗵𝗼̂𝗻𝗴 𝗖𝗵𝗼̛̀ 𝗦𝗮̣c 𝗡𝗵𝗶𝗲̂̀𝘂 𝗖𝗵𝗶 𝗡𝗵𝗮́𝗻𝗵
✅ 𝗛ỗ 𝗧𝗿𝗼̛̣ 𝟮 𝗡𝗮̆𝗺 𝗫𝗲 𝗛𝘂̛ – 𝗖𝗼́ 𝗫𝗲 𝗞𝗵𝗮́𝗰 𝗗𝘂̀𝗻𝗴
✅ Đ𝗮̆𝗻𝗴 𝗞𝘆́ 𝗔𝗽𝗽 𝗫𝗮𝗻𝗵 𝗣𝗹𝗮𝘁𝗳𝗼𝗿𝗺 – 𝗧𝗮̣𝗶 𝗖𝗵𝗼̂̃
--------------------
🏠𝟮𝟴𝟴 𝗧𝗿𝘂̛𝗼̛̀𝗻𝗴 𝗖𝗵𝗶𝗻𝗵 - 𝗣𝗵ư𝗼̛̀𝗻𝗴 Đ𝗼̂𝗻𝗴 𝗛𝘂̛𝗻𝗴 𝗧𝗵𝘂𝗮̣̂𝗻 - 𝗛𝗖𝗠 (𝗤𝘂𝗮̣̂𝗻𝟭𝟮 𝗰𝘂̃)",Cần xác minh,VinFast,Feliz,27000000.0,4.1
134621837,Xe máy điện Xmen 2019 Đen Việt Nam,4900000,"BÁN XE MÁY ĐIỆN cũ :  Xmen 
Giá:4tr900  bình khỏe 30/35km/1 lần sạc 
Đk 2019 biển số 74 
xe ở Cầu Vượt Sóng Thần  Qlộ 1A 
LH: ***
Có nhan đổi xe điện cũ các loại",2019,8978.0,Tp Hồ Chí Minh,Thành phố Thủ Đức,"BÁN XE MÁY ĐIỆN cũ :  Xmen 
Giá:4tr900  bình khỏe 30/35km/1 lần sạc 
Đk 2019 biển số 74 
xe ở Cầu Vượt Sóng Thần  Qlộ 1A 
LH: ***
Có nhan đổi xe điện cũ các loại",Cần xác minh,Khác,Không phân loại,,
134621834,Xe máy điện VinFast Vento Neo Trắng 9.000KM,29500000,"Vento Neo 9.000KM Cập Bến 😍😍😍

Giá..29.5Tr

☎️*** Em bi",2025,9000.0,Tp Hồ Chí Minh,Quận Tân Phú,"Vento Neo 9.000KM Cập Bến 😍😍😍

Giá..29.5Tr

☎️*** Em bi",Cần xác minh,VinFast,Vento,50000000.0,41.0
134621825,"VinFast Feliz Neo 2025 Xám 38,900km",28000000,"Feliz Ne***


- ODO : 38,900km
- Pin : 72v 105Ah . Quãng đường đi được từ 200km 1 lần sạc
- Ngoại hình : 95%
- Thủ tục mua bán : công chứng mua bán ra tên mới. Chủ xe hỗ trợ rút hồ sơ
- Năm đăng ký : 10/2025
- Giá bán :  28,000,000
- Có hỗ trợ trả góp, nợ xấu
- Có cho thuê xe, trao đổi mua bán xe, ký gửi xe",2025,38900.0,Tp Hồ Chí Minh,Quận Tân Bình,"Feliz Ne***


- ODO : 38,900km
- Pin : 72v 105Ah . Quãng đường đi được từ 200km 1 lần sạc
- Ngoại hình : 95%
- Thủ tục mua bán : công chứng mua bán ra tên mới. Chủ xe hỗ trợ rút hồ sơ
- Năm đăng ký : 10/2025
- Giá bán :  28,000,000
- Có hỗ trợ trả góp, nợ xấu
- Có cho thuê xe, trao đổi mua bán xe, ký gửi xe",Cần xác minh,VinFast,Feliz,27000000.0,-3.7
134621821,Xe điện gogo,5200000,"bán xe điện còn rất tốt nhập khẩu nguyên chiếc giá vừa tầm ai mua cho con đi hoc câp 3 đỡ đươc bao nhiêu tiền nhà nhiêu xe lên bán nhanh cho gọn
ai thiên chí mua hoăc nhăn tin nêu ko nghe may kip",2019,5252.0,Hải Phòng,Quận Ngô Quyền,"bán xe điện còn rất tốt nhập khẩu nguyên chiếc giá vừa tầm ai mua cho con đi hoc câp 3 đỡ đươc bao nhiêu tiền nhà nhiêu xe lên bán nhanh cho gọn
ai thiên chí mua hoăc nhăn tin nêu ko nghe may kip",Cần xác minh,Dibao,Gogo,14500000.0,64.1
134621813,Quantum S3 odo 10k xe đẹp ken biển sg,32500000,"Quantum s3 xe đẹp ken 9 chủ ký 
Có gop nợ xấu tay đôi",2025,10412.0,Tp Hồ Chí Minh,Quận Tân Phú,"Quantum s3 xe đẹp ken 9 chủ ký 
Có gop nợ xấu tay đôi",Cần xác minh,Dat Bike,Quantum,34900000.0,6.9
133165398,Xe máy điện VinFast Feliz 2 Trắng,17500000,"Xe máy điện VinFast Feliz 2 màu trắng, thiết kế hiện đại, phù hợp cho cả nam và nữ. 
- Xe vận hành êm ái, tiết kiệm năng lượng. 
- Trang bị nhiều tính năng thông minh. 
- Xe mới, ít sử dụng.
- chuyển nhượng hợp đồng thuê 2 pin vinfast 1,5kw
",2026,1589.0,Đồng Nai,Huyện Trảng Bom,"Xe máy điện VinFast Feliz 2 màu trắng, thiết kế hiện đại, phù hợp cho cả nam và nữ. 
- Xe vận hành êm ái, tiết kiệm năng lượng. 
- Trang bị nhiều tính năng thông minh. 
- Xe mới, ít sử dụng.
- chuyển nhượng hợp đồng thuê 2 pin vinfast 1,5kw
",Cần xác minh,VinFast,Feliz,27000000.0,35.2
