list_id,family,condition,year,region,price_vnd,odo_km,battery_topic,peer_listings,peer_sellers,peer_median_vnd,peer_p25_vnd,peer_p75_vnd,price_position,verification_status,subject
134604886,VF7,New,2026,Ho Chi Minh City,725000000,,Not mentioned,37,20,740000000.0,703000000.0,740000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF7 Eco – Trả trước 110 triệu – Nhận xe ngay
134605021,VF8,New,2026,Ho Chi Minh City,828000000,,Not mentioned,45,21,848000000.0,840000000.0,896000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF8 All New Còn tiên phong. 134tr nhận xe
134601695,VF2,New,2026,Ho Chi Minh City,188000000,,Not mentioned,19,19,180000000.0,179000000.0,180000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price","VinFast VF2 Ô tô điện Đỏ, Trắng, Xanh"
134604718,VF6,New,2026,Ho Chi Minh City,626000000,,Not mentioned,42,34,626495000.0,599250000.0,646000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF6 – Chỉ từ 97 triệu nhận xe ngay. Siêu ưu đãi T9
134613522,VF2,New,2026,Ho Chi Minh City,180000000,,Not mentioned,19,19,180000000.0,179000000.0,180000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF 2
134444028,VF2,New,2026,Ho Chi Minh City,180000000,,Not mentioned,19,19,180000000.0,179000000.0,180000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",CHỈ 30TR NHẬN NGAY VF2 - NHẬN XE SỚM - ĐỦ MÀU
133121395,VF3,Used,2024,Ho Chi Minh City,219000000,6000.0,Rental mentioned,14,14,202000000.0,198000000.0,218000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",VF3 vàng nóc đen TC2 thuê pin  ! Độ full gần 50tr
126290255,VF5,New,2026,Ho Chi Minh City,449000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price","VF5 2026, trả trước chỉ từ 50Tr"
133662373,VF3,New,2026,Ho Chi Minh City,279000000,,Not mentioned,68,40,278000000.0,276750000.0,278000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price","VinFast VF3 PLUS, CHỈ CẦN ĐƯA TRƯỚC 50 CỦ 🔥"
133019374,VF5,Used,2024,Ho Chi Minh City,390000000,30000.0,Not mentioned,11,10,368000000.0,350000000.0,379500000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",VF5 Plus 2024 - Chính chủ bán - FREE Sạc - BSSG
134610923,VF3,Used,2025,Ho Chi Minh City,255000000,13000.0,Not mentioned,28,19,258000000.0,249750000.0,268500000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF3 2025 Xanh lá Ghế da
134610767,EC VAN,New,2026,Ho Chi Minh City,248000000,,Not mentioned,20,18,256000000.0,248000000.0,268000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST EC VAN GIẢM 20TR - TRẢ TRƯỚC CHỈ 30TR
129091320,Limo Green,New,2026,Ho Chi Minh City,664000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",🚀 LIMO GREEN - Trả 7O Triệu- Bao Hồ Sơ - Giao Ngay
132811729,EC VAN,New,2026,Ho Chi Minh City,238000000,,Not mentioned,20,18,256000000.0,248000000.0,268000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price","Xe tải điện VinFast EC Van mới 100%, đủ màu,sẵn HS"
133202110,VF5,New,2026,Ho Chi Minh City,420000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF 5 SẴN XE GIAO NGAY 40 TR TRẢ TRƯỚC
133896375,VF3,Used,2024,Ho Chi Minh City,198000000,26000.0,Rental mentioned,14,14,202000000.0,198000000.0,218000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF3 sạc miển phí kg giới hạn pin thuê
134527840,VF2,New,2026,Ho Chi Minh City,150000000,,Not mentioned,19,19,180000000.0,179000000.0,180000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF 2 TRẢ TRƯỚC 0Đ NHẬN XE VOUCHER XE XĂNG
133487693,VF3,New,2026,Hanoi,187000000,,Not mentioned,11,10,269000000.0,224000000.0,277000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF3 Trắng Hỗ trợ vay trả góp 80%
134607753,VF6,Used,2025,Ho Chi Minh City,625000000,20000.0,Purchase mentioned,11,6,555000000.0,529000000.0,592000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",[CHÍNH CHỦ BÁN] VF6 PLUS cuối 2025 - BIỂN TPHCM.
134083863,MPV7,New,2026,Ho Chi Minh City,620750000,,Not mentioned,23,22,699000000.0,650000000.0,710000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VF MPV7 2026 XÁM GIÁ CHỈ 621TR NẾU ĐỦ ĐIỀU KIỆN
133686488,MPV7,New,2026,Ho Chi Minh City,693000000,,Not mentioned,23,22,699000000.0,650000000.0,710000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST MPV7 ƯU ĐÃI - TẶNG CAMERA 360 CHÍNH HÃNG.
133461419,VF3,New,2026,Ho Chi Minh City,296000000,,Not mentioned,68,40,278000000.0,276750000.0,278000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",🚗 VINFAST VF 3 PLUS – SẴN XE GIAO LIỀN
134244312,VF8,New,2026,Ho Chi Minh City,850000000,,Not mentioned,45,21,848000000.0,840000000.0,896000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF8 THẾ HỆ MỚI / All New - Cọc tiên phong
134370192,VF7,New,2026,Ho Chi Minh City,718000000,,Not mentioned,37,20,740000000.0,703000000.0,740000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF7 Plus  / Đủ màu 🆘Áp hết các voucher🆘
134238525,EC VAN,New,2026,Ho Chi Minh City,238000000,,Not mentioned,20,18,256000000.0,248000000.0,268000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",Vinfast Ecvan 2026 Giá Tốt - Bao hồ sơ khó
134506789,VF2,New,2026,Ho Chi Minh City,180000000,,Not mentioned,19,19,180000000.0,179000000.0,180000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",Vinfast VF2 2026 Giao Sớm
134248481,MPV7,New,2026,Ho Chi Minh City,699000000,,Not mentioned,23,22,699000000.0,650000000.0,710000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",Vinfast Mpv7 2026 Giá Tốt | Hỗ trợ góp 95%
134602198,VF3,Used,2025,Ho Chi Minh City,249000000,19000.0,Purchase mentioned,28,19,258000000.0,249750000.0,268500000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF3 T6/2025 màu Trắng Pin mua xe đẹp
134602012,VF5,New,2026,Ho Chi Minh City,436000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF5
134504212,VF6,New,2026,Ho Chi Minh City,654000000,,Not mentioned,42,34,626495000.0,599250000.0,646000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",Vinfast VF6 Plus 2026 Trắng | Hỗ trợ góp 95%
134601377,EC VAN,New,2026,Ho Chi Minh City,264000000,,Not mentioned,20,18,256000000.0,248000000.0,268000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast EC Van
130793708,VF5,New,2026,Ho Chi Minh City,466000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",KINH DOANH VF5 THAY ĐỔI CUỘC SỐNG
134254756,VF3,Used,2025,Ho Chi Minh City,270000000,6000.0,Purchase mentioned,28,19,258000000.0,249750000.0,268500000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF 3 2026 Vàng nóc Trắng
134573612,VF3,New,2026,Hanoi,285000000,,Not mentioned,11,10,269000000.0,224000000.0,277000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF3 Xanh Ngọc 4chỗ
133587129,EC VAN,New,2026,Ho Chi Minh City,268000000,,Not mentioned,20,18,256000000.0,248000000.0,268000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",EC VAN NỢ XẤU VẪN MUA HỖ TRỢ ĐẬU 100%
134570737,EC VAN,New,2026,Ho Chi Minh City,248000000,,Not mentioned,20,18,256000000.0,248000000.0,268000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast EC VAN Xe tải điện 2026 chỉ từ 4Tr/Th
134314697,VF5,New,2026,Ho Chi Minh City,471000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF5 MUA NGAY HÔM NAY VAY 90% KHÔNG LO VỐN
133785776,VF7,New,2026,Ho Chi Minh City,830000000,,Not mentioned,37,20,740000000.0,703000000.0,740000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF 7 Plus - Tặng Flim cam sàn
134570756,VF7,New,2026,Ho Chi Minh City,689000000,,Not mentioned,37,20,740000000.0,703000000.0,740000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF 7 Xám 2026  chỉ từ 70 Triệu đồng
132891471,VF5,New,2026,Ho Chi Minh City,471000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF5 ĐƯA 55TR NHẬN XE - HỒ SƠ KHÓ EM LO
133332149,Limo Green,New,2026,Ho Chi Minh City,570000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",𝗩𝗶𝗻𝗙𝗮𝘀𝘁 𝗟𝗶𝗺𝗼 𝗚𝗿𝗲𝗲𝗻 𝟮𝟬𝟮𝟲 𝗧𝗿𝗮̉ 𝘁𝗿ư𝗼̛́𝗰 chỉ 𝟱𝟳 𝘁𝗿𝗶ệ𝘂
122764182,VF5,New,2026,Ho Chi Minh City,471000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price","QUÁ DỄ DÀNG ""THU NHẬP"" 50TR/THÁNG CÙNG VINFAST VF5"
132957033,Limo Green,New,2026,Da Nang City,620000000,,Not mentioned,10,7,644000000.0,640920000.0,644000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price","VinFast LIMO GREEM, ƯU ĐÃI KHỦNG, GIAO NGAY"
121661821,VF8,New,2026,Ho Chi Minh City,898000000,,Not mentioned,45,21,848000000.0,840000000.0,896000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price","SỞ HỮU VF8 HỎA LONG–VAY 85%, DUYỆT HS SIÊU TỐC!"
122962417,VF9,New,2026,Ho Chi Minh City,1348000000,,Not mentioned,29,10,1348000000.0,1245000000.0,1348000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price","VinFast VF9 - ĐỦ MÀU GIAO NGAY BAO ""BANK 90%"""
134570775,VF5,New,2026,Ho Chi Minh City,426000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF 5 Plus giảm 70 triệu | ko chính sách
134571131,VF3,New,2026,Da Nang City,259000000,,Not mentioned,11,8,275000000.0,260500000.0,282500000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF3 – CHỈ 50 TRIỆU NHẬN XE NGAY
134414266,VF3,New,2026,Hanoi,269000000,,Purchase mentioned,11,10,269000000.0,224000000.0,277000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF3 Plus 2026 Trắng Điện
131267835,MPV7,New,2026,Ho Chi Minh City,660000000,,Not mentioned,23,22,699000000.0,650000000.0,710000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST MVP7 GIÁ CỰC NÉT 660TR CHƯA BAO GỒM CTKM
133705509,VF2,New,2026,Ho Chi Minh City,180000000,,Not mentioned,19,19,180000000.0,179000000.0,180000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price","VinFast VF2, ĐẶT CỌC NGAY CẢ NHÀ ƠI 🔥"
134258818,VF6,Used,2025,Ho Chi Minh City,518000000,65000.0,Purchase mentioned,11,6,555000000.0,529000000.0,592000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF6 ECO 2025 PIN MUA SẠC KGH LÊN 30TR PK
134201569,MPV7,New,2026,Ho Chi Minh City,730000000,,Not mentioned,23,22,699000000.0,650000000.0,710000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",Vinfast MVP7 New giá tốt tháng 8
134482955,VF8,New,2026,Ho Chi Minh City,840000000,,Not mentioned,45,21,848000000.0,840000000.0,896000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF8 All New Đen Giao Ngay
134058683,MPV7,New,2026,Ho Chi Minh City,612000000,,Not mentioned,23,22,699000000.0,650000000.0,710000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast MPV7 NEW  tặng thêm camera 360
134594251,VF3,Used,2025,Ho Chi Minh City,210000000,21000.0,Rental mentioned,28,19,258000000.0,249750000.0,268500000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VF3 2025 PIN THUÊ. Trang bị nhiều Phụ Kiện.
134218370,VF6,Used,2025,Ho Chi Minh City,575000000,44000.0,Purchase mentioned,11,6,555000000.0,529000000.0,592000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF6 PLUS 2025 PIN MUA SẠC KO GIỚI HẠN
133074909,VF6,New,2026,Ho Chi Minh City,634000000,,Not mentioned,42,34,626495000.0,599250000.0,646000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price","Vinfast VF6 ECO mới, chỉ 95 triệu lấy xe về luôn"
134238826,VF5,Used,2024,Ho Chi Minh City,368000000,72000.0,Purchase mentioned,11,10,368000000.0,350000000.0,379500000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF5 PLUS 2024 PIN MUA SẠC KO GIỚI HẠN
134176617,VF5,Used,2024,Ho Chi Minh City,358000000,58000.0,Purchase mentioned,11,10,368000000.0,350000000.0,379500000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF5 Plus mua pin sạc miên phí
131003898,VF3,New,2026,Hanoi,198000000,,Not mentioned,11,10,269000000.0,224000000.0,277000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",Xe điện VinFast VF 3 Nhiều màu giao ngay giá tốt
134025567,VF6,New,2026,Ho Chi Minh City,600000000,,Not mentioned,42,34,626495000.0,599250000.0,646000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price","VinFast VF6 - GIÁ TỐT -SẴN XE, ĐỦ MÀU - GIAO NGAY!"
133877154,VF8,New,2026,Ho Chi Minh City,848000000,,Not mentioned,45,21,848000000.0,840000000.0,896000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF 8 All New Giảm 51 Triệu Cọc Tiên Phong
130280840,Limo Green,New,2026,Ho Chi Minh City,664000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast Limo Green đủ màu- Trả trước chỉ 80 Triệu
133586559,EC VAN,New,2026,Ho Chi Minh City,268000000,,Not mentioned,20,18,256000000.0,248000000.0,268000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price","VinFast EC Van Điện Đỏ, Vàng, Xanh lá, Trắng"
133831320,VF5,New,2026,Ho Chi Minh City,471000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF5 BAO HỒ SƠ NẬU XẤU
130989017,VF7,New,2026,Ho Chi Minh City,740000000,,Not mentioned,37,20,740000000.0,703000000.0,740000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price","VF7 – TRẢ GÓP 85%, KHÔNG CẦN CHỨNG MINH THU NHẬP!"
133733673,Limo Green,New,2026,Ho Chi Minh City,568000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price","Limo Green hỗ trợ nợ xấu, ƯU ĐÃI KHỦNG T7/2026"
132404981,VF8,New,2026,Ho Chi Minh City,848000000,,Not mentioned,45,21,848000000.0,840000000.0,896000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF8 ECO GIÁ ƯU ĐÃI - VAY 90%
130866745,VF5,New,2026,Ho Chi Minh City,471000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price","VF5 55TR NHẬN XE, BAO NỢ XẤU,GÓP 1THÁNG 7Tr3"
133152894,MPV7,New,2026,Ho Chi Minh City,730000000,,Not mentioned,23,22,699000000.0,650000000.0,710000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",MPV 7 CHỖ 80TR NHẬN XE-BAO NỢ XẤU NHẤT
120558827,VF8,New,2026,Ho Chi Minh City,896000000,,Not mentioned,45,21,848000000.0,840000000.0,896000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VINFATS VF8 PLUS VAY NET 90% BAO HỒ SƠ KHÓ!
134584555,Limo Green,New,2026,Ho Chi Minh City,660000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast Limo Green Ô tô điện
120266453,Limo Green,New,2026,Ho Chi Minh City,664000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price","LIMO GREEN VAY DỄ, BAO HS KHÓ, BANK 90%"
134584496,VF8,Used,2023,Ho Chi Minh City,680000000,52083.0,Not mentioned,19,8,645000000.0,585000000.0,679000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF8 PLUS đẹp free sạc Giá chỉ 680 Tr KM
132490100,VF7,New,2026,Ho Chi Minh City,740000000,,Not mentioned,37,20,740000000.0,703000000.0,740000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",🚘 Chốt VinFast VF7 Hôm Nay – Ưu Đãi Chồng Ưu Đãi!
134314204,VF5,New,2026,Ho Chi Minh City,471000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price","VF5 HỖ TRỢ KHÁCH HÀNG NHÓM 4,5"
120555581,VF8,New,2026,Ho Chi Minh City,898000000,,Not mentioned,45,21,848000000.0,840000000.0,896000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",VINFATS VF8 LUX PLUS BAO BANK 90%-TẶNG 2 NĂM SẠC
134314584,VF5,New,2026,Ho Chi Minh City,471000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price","VinFast VF5 51TR NHẬN XE, VAY 90%"
122766184,VF5,New,2026,Ho Chi Minh City,471000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF5 TẶNG 50 TRIỆU ĐỒNG-CƠ HỘI LÀM GIÀU CỰC NHANH!
134314798,Limo Green,New,2026,Ho Chi Minh City,848000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast Limo Green 7 chỗ 91TR NHẬN XE
134582795,VF3,New,2026,Hanoi,283000000,,Not mentioned,11,10,269000000.0,224000000.0,277000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF3 Plus Trắng Mới 100%
132233948,VF7,New,2026,Ho Chi Minh City,700000000,,Not mentioned,37,20,740000000.0,703000000.0,740000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF7 - 105 TRIỆU NHẬN XE- BAO HỒ SƠ KHÓ
133623172,VF3,New,2026,Ho Chi Minh City,279000000,,Not mentioned,68,40,278000000.0,276750000.0,278000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",VF 3 XE SẴN ĐỦ MÀU GIAO NGAY TRẢ TRƯỚC 49 TRIỆU
130953961,VF3,New,2026,Da Nang City,279000000,,Not mentioned,11,8,275000000.0,260500000.0,282500000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF3 2026 ECO
132213234,VF6,New,2026,Ho Chi Minh City,550000000,,Not mentioned,42,34,626495000.0,599250000.0,646000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF6 - 85 TRIỆU NHẬN XE- BAO HỒ SƠ KHÓ
134561931,Limo Green,New,2026,Ho Chi Minh City,639000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",Vinfast Limo Green 2026 Giá Tốt | Hỗ trợ góp 95%
134554451,VF3,New,2026,Ho Chi Minh City,276000000,,Not mentioned,68,40,278000000.0,276750000.0,278000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF3- 42 TRIỆU NHẬN XE- ĐỦ MÀU GIAO LIỀN
132116556,VF9,New,2026,Ho Chi Minh City,1179000000,,Not mentioned,29,10,1348000000.0,1245000000.0,1348000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF9   - ĐỦ MÀU CÓ XE LIỀN
134566315,VF8,Used,2023,Ho Chi Minh City,600000000,90301.0,Rental mentioned,19,8,645000000.0,585000000.0,679000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF8 Eco 2023 Trắng 90301 km
132196484,VF8,New,2026,Ho Chi Minh City,1025000000,,Not mentioned,45,21,848000000.0,840000000.0,896000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF8 US LIMITED - MUI ĐÓNG MỞ ĐẲNG CẤP ✅
126361465,Limo Green,New,2026,Ho Chi Minh City,664000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price","LIMO 7 CHỖ CỰC ""TO""+""RỘNG""+90TR NHẬN XE+BAO NỢ XÂU"
130995630,VF3,New,2026,Ho Chi Minh City,278000000,,Not mentioned,68,40,278000000.0,276750000.0,278000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price","VF3 VAY 90%, BAO HS KHÓ, LÃI CỐ ĐỊNH 3 NĂM 4.8%"
134580123,Limo Green,New,2026,Da Nang City,639000000,,Not mentioned,10,7,644000000.0,640920000.0,644000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast LIMO GREEN Trắng ( Sẵn xe giao ngay )
132486158,VF7,New,2026,Ho Chi Minh City,678000000,,Not mentioned,37,20,740000000.0,703000000.0,740000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF7 XE SẴN GIAO NGAY - BAO NỢ XẤU
134579826,VF5,New,2026,Ho Chi Minh City,440000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF5 2026 - Trả Trước 30tr Nhận Xe
133666762,VF3,New,2026,Ho Chi Minh City,278000000,,Not mentioned,68,40,278000000.0,276750000.0,278000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF3 TRẢ TRƯỚC TỪ 10% NHẬN XE NGAY KHÔNG CHỜ ĐỢI
130957711,VF6,New,2026,Ho Chi Minh City,646000000,,Not mentioned,42,34,626495000.0,599250000.0,646000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF6 SUV ĐIỆN CHO CUỘC SỐNG HIỆN ĐẠI -72TR NHẬN XE
134269174,Limo Green,New,2026,Ho Chi Minh City,664000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price","🚗VINFAST LIMO GREEN, BAO HỒ SƠ XẤU NHÓM 5"
133466720,VF5,New,2026,Ho Chi Minh City,432000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF5 PLUS - GIÁ SỐC - ÁP DỤNG HẾT THÁNG 7
134578363,VF2,New,2026,Ho Chi Minh City,168000000,0.0,Not mentioned,19,19,180000000.0,179000000.0,180000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VF2 XE MỚI GIÁ RẺ CHỈ 168TR
131594198,VF6,New,2026,Ho Chi Minh City,640000000,,Not mentioned,42,34,626495000.0,599250000.0,646000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF6 XE SẴN- HỖ TRỢ TÀI 9 CẢ NỢ XẤU
134576978,VF3,Used,2024,Ho Chi Minh City,235000000,3668.0,Rental mentioned,14,14,202000000.0,198000000.0,218000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",Vinfast VF3 2024 Hồng 3.668km Điện
133690262,VF7,New,2026,Ho Chi Minh City,700000000,,Not mentioned,37,20,740000000.0,703000000.0,740000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price","VinFast VF7 Eco, SẴN XE GIAO NGAY 🚨"
134195249,MPV7,New,2026,Ho Chi Minh City,705000000,,Not mentioned,23,22,699000000.0,650000000.0,710000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF MPV7 GIA LĂN BÁNH CHỈ 705tr - HT NỢ XẤU
132125833,VF7,New,2026,Ho Chi Minh City,784000000,,Not mentioned,37,20,740000000.0,703000000.0,740000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF7 PLUS - 784TR - QUÁ ĐẸP - GIẢM 5%
132127732,VF5,New,2026,Ho Chi Minh City,434000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF5 PLUS‼️GIÁ THƯỜNG KHÔNG CẦN CHƯƠNG TRÌNH
132594793,MPV7,New,2026,Ho Chi Minh City,715000000,,Not mentioned,23,22,699000000.0,650000000.0,710000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast MPV7 tặng 2 năm bảo hiểm 15Tr
